"PicCount","Pics","ML #","Prop Type","Status","Address","S/A","Price","DOM","Tot BR","Yr Blt","Lot Sz(SF)","TypeDwel","# of Kitchens","# or % of Rentals Allowed","1-Bedrm Units","2-Bedrm Units","3-Bedrm Units","Access to Property","Adjustment Date","Age","Agent Hit Count","Alt Feature Sheet URL","Appointment Phone Number","Approx.Yr of Renos/Addns","Area","Bach./Studio Units","Back On Market Date","Bds In Bsmt","Bds Not In Bsmt","Bldg Permit Approved?","Building Plans","Buyer","ByLaw Infractions?","Cancel Effective Date","Cancel Protection Date","City","Class","Client Hit Count","Collapse Date","Complex/Subdivision","Confirm Sold Date","CSA/BCE","Days On MLS","Depth","Development Permit?","Dwelling Classification","Electricity","Expiry Date","Fire Sprinkler System","Fireplaces","Floor Area -Grand Total","For Appointment Call","Foundation","Frontage - Feet","Full Baths","Gross Taxes","Include in DDF (Y/N)","Income As At Date","Income Per Annum","Info Package Available?","Jurisdiction","Land Lease Expiry Year","Last Trans Date","Less Oper. Expenses","List Date","List Price","Lot Sz (Acres)","Municipality","Natural Gas","Net Oper. Income","No. Floor Levels","Owner Name","Other Units","P.I.D.#","Parking Places - Total","Permitted Land Use","Postal Code","Prev Price","Price Per SQFT","Prop in Lnd Reserve?(ALR)","Province","Public Remarks","Realtor Remarks","Region","Sale/Rent","Sanitary Sewer","Sold Date","Sold Price","Sold Price per SqFt","SP/OLP Ratio","SP/LP Ratio","Status Change Date","Storeys in Building","Stories in Building","Storm Sewer","Strata Maint Fee","Title to Land","Total Baths","Trees(Logged in last 2yr)","Unit Entitlement","Units in Development","Water Supply","Worldproperties.com","Zoning"
"10","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262235319/0/120/90/f3bfcdd9e109f9fb78baaa26cb82d2c5/13/2293da2087a44ff67cc47ea713cf92a2/262235319.JPG","R2213692","Residential Detached","X","105 8420 ALASKA ROAD","Fort St. John - City SW","$59,900","264","3","1995","0.00","MANUF","1",,,,,,,"23",,,"250-793-2229",,"Fort St. John (Zone 60)",,,"0","3",,,,,,,"Fort St. John","Residential Detached",,,,,"26397",,,,"Detached",,"6/30/2018",,"0","1,215","Aaron","Other",,"1","$718.55","Yes",,,,,,"7/1/2018",,"10/10/2017","$59,900","0.00",,,,"1","JOSHUA DICKSON",,"800-116-997","2",,"V1J 4J6","$35,000","$49.30",,"BC","This 16 ft. wide, 3 bedroom, 2 bathroom trailer is a perfect starter home. It has a large deck and fenced yard and is close to downtown. Cheaper than rent!!","Vacant. Foundation is blocking that was levelled in May 2017","BC Northern","For Sale",,,,,,,"7/1/2018",,,,,"Leasehold not prepaid-NonStrata","1",,,,,,"R4"
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262249945/0/120/90/335174433d3d15f2c785d49ad1616c18/13/5a8b4af5b8423052f81b5134573b870b/262249945.JPG","R2228318","Residential Detached","X","14 8420 ALASKA ROAD","Fort St. John - City SE","$68,900","200","2","1973","0.00","MANUF","1",,,,,,,"45",,,"250-793-0028",,"Fort St. John (Zone 60)",,,"0","2",,,,,,,"Fort St. John","Residential Detached",,,,,"E#181148-2014",,,,"Detached",,"6/30/2018",,"0","600","JOHN","Other",,"1","$248.24","Yes",,,,,,"7/1/2018",,"12/13/2017","$68,900","0.00",,,,"1","MICHAEL SKEWS",,"800-118-436",,,"V1J 4J6","$0","$114.83",,"BC","Looking to buy your 1st home or wishing to purchase this as a rental property - this mobile home should fit the bill. New 100 amp panel.","Buyer to verify all data and measurements if deemed important. Foundation is wooden blocks.","BC Northern","For Sale",,,,,,,"7/1/2018",,,,,"Leasehold not prepaid-NonStrata","1",,,,,,"MHP"
"4","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262160706/0/120/90/ca28bb92a476b50ba7a007e02d191f97/13/2c333e2508bb3b2ed591e4c3c780e262/262160706.JPG","R2139079","Land Only","X","DL 2483 37A HIGHWAY","Stewart/Cassiar","$69,000","501",,,"0.00",,,,,,,"Water Access",,,,,"250-641-6104",,"Terrace (Zone 88)",,,,,"No","Not Available",,,,,"Stewart","Land",,,,,,,"0","No",,"None Available","6/30/2018",,,,"DARRYL STEPHENS",,"0.00",,"$155.89","Yes",,,"No",,,"7/1/2018",,"2/15/2017","$69,000","25.60",,"Not Available",,,"JODY BUNN",,"015-341-771",,,"V0J 3S0","$0",,"No","BC","25 Acres of Rural Lakefront - This property is located at the Northern end of Meziadin Lake and spans the mouth of Surprise Creek as it spills into the lake. It's just minutes from Highway 37A but with no road access it offers a level of seclusion the true outdoorsman will welcome. This is a great opportunity to own lakefront property in one of the worlds most beautiful locations and with some of the best fishing Northern BC has to offer.",,"BC Northern","For Sale","None",,,,,,"7/1/2018",,,"None",,"Freehold NonStrata",,"No",,,"Other",,"RR"
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262202421/0/120/90/9199e5965ab64d327758f20dd376865c/13/e6473f539909569c4b3b1f9ef2bcee55/262202421.JPG","R2180794","Land Only","X","LOT 1 LEO CREEK","Fort St. James - Rural","$69,500","375",,,"0.00",,,,,,,"Water Access",,,,,"250-567-9222",,"Fort St. James (Zone 57)",,,,,"No","Available",,,,,"Fort St. James","Land",,,,,,,"0.00","No",,"None Available","6/30/2018",,,,"STAN IRVINE",,"0.00",,"$1,162.04","Yes",,,"Yes",,,"7/1/2018",,"6/21/2017","$69,500","30.84",,"Not Available",,,"HAT LAKE LOGGING",,"027-402-657",,,"V0M 1M4","$0",,"No","BC","Large lakefront properties on Takla Lake. These lots are on one of the largest natural lakes in B.C. This 25 lot subdivision has 10 lots remaining. Of the 15 SOLD lots, 10 have cabins built. These lots average around 5 acres each, so there is plenty of privacy.",,"BC Northern","For Sale","None",,,,,,"7/1/2018",,,"None",,"Freehold NonStrata",,"No",,,"Other",,"N/A"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262304992/0/120/90/24902e0b49dbbb1dd9302c98f34906f1/13/6c938ff8474867f5e984a1f5c5c1ba7c/262304992.JPG","R2283365","Residential Detached","S","221 RAYMOND ROAD","Smithers - Rural","$70,000","6","2","1973","0.00","MANUF","1",,,,,,"7/12/2018","45",,,"250-847-0830","2012","Smithers And Area (Zone 54)",,,"0","2",,,"ZITLAU",,,,"Smithers","Residential Detached",,,,"6/28/2018","18775","3","0",,"Detached",,"12/15/2018",,"1","980","JEREMY PENNINGA","Other","0.00","1","$513.78","Yes",,,,,,"7/4/2018",,"6/22/2018","$75,000","0.00",,,,"1","JANICE MONTGOMERY",,"800-122-844","4",,"V0J 2N6","$0","$71.43",,"BC","Special offering - updated mobile home in a lovely rural setting just minutes from Smithers.  extensively renovated over the past 8 years, with new roof, siding, covered deck, outside storage and electrical upgrades.  Very nice 2 bedroom, big bathroom with utility and all very solid and well done.  Large living room addition with big RSF approved wood heater.  Country living with only one neighbor and pad rent at $170/month.","Trailer on wood blocking.  Tin roof on wood log beams on preserved wood dug in below frost line. Wood stove heat mainly with one electric baseboard.  CSA 18775 Permit EL, 107468-2014","BC Northern","For Sale",,"6/28/2018","$70,000","$71.43","0.93","0.93","7/4/2018",,,,,"Leasehold not prepaid-NonStrata","1",,,,,,"R-7"
"7","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262299840/0/120/90/3150c02c8c5d27b08f5b26e739321089/13/72995ed2130a4b9fc5b8db9c23eb914e/262299840.JPG","R2278213","Residential Detached","S","DL 6757 N BABINE LAKE","Smithers - Rural","$71,500","21","2","9999","0.00","RECRE","1",,,,,,"7/18/2018","999",,,"250-847-1292",,"Smithers And Area (Zone 54)",,,"0","2",,,"COSTA",,,,"Smithers","Residential Detached",,,,"6/30/2018",,"19","0",,"Detached",,"6/30/2019",,"1","430","LEO","None","0.00","0","$415.71","Yes",,,,,,"7/4/2018",,"6/9/2018","$79,500","0.92",,,,"1","GORDON HOEKSTRA",,"018-161-855",,,"V0J 2N7","$0","$166.28",,"BC","Recreational cabin located at 6-mile south on the west side of Babine Lake near the north end. Water access from the boat launch at Babine Campgrounds near Fort Babine. 15-20 minutes by boat to Rainbow Alley/Nilkitwa and the Babine River. Cabin has a unique location with great exposure and nice beach area. 2 bedrooms, a kitchen, loft storage and a separate workshop. Includes most furnishings, and everything needed for a holiday getaway for hunting/fishing. Propane fridge and stove.","Water access only. Foundation is a combination of wood and stone. Room sizes are approximate.","BC Northern","For Sale",,"6/30/2018","$71,500","$166.28","0.90","0.90","7/4/2018",,,,,"Freehold NonStrata","0",,,,,"Yes","N/A"
"13","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262288403/0/120/90/590b95dd72296b15fdf1210661f18b7c/13/e0488a7697885b09ed5c1061b2652ecf/262288403.JPG","R2266776","Residential Detached","S","69 997 20 HIGHWAY","Esler/Dog Creek","$73,000","52","2","2003","0.00","MANUF","1",,,,,,"8/3/2018","15",,,"250-392-2253",,"Williams Lake (Zone 27)",,,"0","2",,,"CARTER",,,,"Williams Lake","Residential Detached",,,,"6/30/2018","435543","52","0",,"Detached",,"9/9/2018",,"0","938","RYAN BEST","Other","0.00","1","$584.07","Yes",,,,,,"7/27/2018",,"5/9/2018","$78,000","0.00",,,,"1","ALLISON BUCHHOLTZ",,"800-121-758","2",,"V2G 4X7","$82,000","$77.83",,"BC","Superb 2 bedroom home in desirable and family friendly Chilcotin Estates. Only 5 minutes from town and backing onto Crown Land, this bright and open 2 bedroom home features large windows for lots of natural light, new paint, updated flooring and much more. The large covered deck is perfect for entertaining or lounging outdoors, along with the good-sized yard and storage shed. With amazing views, a great playground for kids and hiking right out your door, this home would be a great fit for young and old alike!","Call or text Ryan Best to arrange showings (250) 267-3244. Lockbox located on deck post near front door. Home is supported on wood cribbing.","BC Northern","For Sale",,"6/30/2018","$73,000","$77.83","0.85","0.94","7/27/2018",,,,,"Leasehold not prepaid-NonStrata","1",,,,,,"MHP"
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262305780/0/120/90/b2290709335b1519bca0b317dce63659/13/5b3def0bc6fa120def8b67ba23126fc4/262305780.JPG","R2284153","Residential Attached","S","F53 1900 STRATHCONA AVENUE","VLA","$77,000","3","3","9999","0.00","TWNHS","1",,,,,,"7/23/2018","999",,,"250-961-0153",,"PG City Central (Zone 72)",,,"0","3",,,"ODENDAHL",,,,"Prince George","Residential Attached",,,"ALPINE VILLAGE","6/28/2018",,"1",,,"Attached",,"12/20/2018",,"0","1,680","TEXT LEAH","Concrete Perimeter",,"1","$916.12","Yes",,,,,,"7/9/2018",,"6/25/2018","$79,900","0.00",,,,"3","JEFFREY RENSMAAG / SHARON RENSMAAG",,"018-435-203","1",,"V2L 2V9","$0","$45.83",,"BC",,,"BC Northern","For Sale",,"6/28/2018","$77,000","$45.83","0.96","0.96","7/9/2018",,"2",,"$250.29","Freehold Strata","2",,,,,,"URM2"
"4","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262199272/0/120/90/66fd1ac69e1a8a65ea1e238f5ac9dbb5/13/e12858e3912c4d99c8b39a3ccd91ee9a/262199272.JPG","R2177645","Land Only","X","13315 CARIBOO HIGHWAY","Buckhorn","$78,500","383",,,"86,736.00",,,,,,,"Road Access",,,,,"250-640-3325",,"PG Rural South (Zone 78)",,,,,"No","Not Available",,,,,"Prince George","Land",,,,,,,"208","No",,"At Lot Line","6/30/2018",,,,"TREVOR FINCH",,"417.46",,"$76.67","Yes",,,"Yes",,,"7/1/2018",,"6/13/2017","$78,500","1.99",,"At Lot Line",,,"HOWARD JACKSON/MARILYN JACKSON",,"004-554-868",,"House/Single Family","V2N 6B5","$0","$0.91","Yes - Agricultural Land Reserve","BC","2 Acres located just minutes from downtown Prince George on Old Cariboo Highway and Highway 97 South. Currently zoned RU3 - perfect for a home and shop or a home based business. Tons of potential and priced to sell. Sign on property.",,"BC Northern","For Sale","None",,,,,,"7/1/2018",,,"None",,"Freehold NonStrata",,"No",,,"None",,"RU3"
"4","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262256590/0/120/90/3c5ffc6d3e0cbfbcb4127d082fc3b5bb/13/e6b68c01526f99d6b70b3139f88d136b/262256590.JPG","R2234963","Residential Attached","X","201 1248 SUMMIT AVENUE","Prince Rupert - City","$79,500","157","3","1968","0.00","APTU","1",,,,,,,"50",,,"250-600-4659",,"Prince Rupert (Zone 52)",,,"0","3",,,,,,,"Prince Rupert","Residential Attached",,,"ROOSEVELT HEIGHTS APARTMENTS",,,,,,"Attached",,"6/30/2018",,"0","1,013","MICHAL SLUKA","Concrete Perimeter","0.00","1","$526.26","Yes",,,,,,"7/1/2018",,"1/25/2018","$79,500","0.00",,,,"1","FRANKLIN CLIFTON / MELISSA CLIFTON",,"026-971-534","45",,"V8J 3W7","$0","$78.48",,"BC","The Roosevelt Apartments are centrally located and situated on a very sunny southwestern-facing prime hilltop site. Immediately adjacent to the Prince Rupert Regional Hospital, this complex has always been a sought-after residence for hospital staff. Offered for sale in this 45-unit complex, this 3-bedroom unit is presently tenant-occupied and the rent is $825. The monthly strata fee is $418. The exterior of all four buildings in the complex was upgraded in 2013, with new siding and windows, with an approximate investment of $2,680,000.00 for the project. This property is a real estate investment worth consideration in the growing port of Prince Rupert.",,"BC Northern","For Sale",,,,,,,"7/1/2018",,"3",,"$418.67","Freehold Strata","1",,,"45",,,"RM-1"
